Sección,GRD,cuenta,precio_n,precio_min,precio_p25,precio_median,precio_mean,precio_p75,precio_max
I30-I52  OTRAS FORMAS DE ENFERMEDAD CARDIACA,051302 - PH SUSTITUCIÓN DE GENERADOR DE DESFIBRILADOR Y MARCAPASOS CARDIACO W/CC,4,4,3456797.2474,3456797.2474,3456797.2474,3456797.2474,3456797.2474,3456797.2474
K40-K46  HERNIA,041301 - PH PROCEDIMIENTOS MODERADAMENTE COMPLEJOS SOBRE APARATO RESPIRATORIO,3,3,1758409.1956,1758409.1956,1758409.1956,1758409.1956,1758409.1956,1758409.1956
N70-N77  ENFERMEDADES INFLAMATORIAS DE LOS ÓRGANOS PÉLVICOS FEMENINOS,131202 - PH PROCEDIMIENTOS SOBRE ÚTERO Y ANEXOS W/CC,3,3,1376118.191,1376118.191,1376118.191,1376118.191,1376118.191,1376118.191
K50-K52  ENTERITIS Y COLITIS NO INFECCIOSAS,064173 - MH DOLOR ABDOMINAL Y OTRAS GASTROENTERITIS W/MCC,3,3,1086450.0,1086450.0,1086450.0,1086450.0,1086450.0,1086450.0
K50-K52  ENTERITIS Y COLITIS NO INFECCIOSAS,064172 - MH DOLOR ABDOMINAL Y OTRAS GASTROENTERITIS W/CC,3,3,821250.0,821250.0,821250.0,821250.0,821250.0,821250.0
N70-N77  ENFERMEDADES INFLAMATORIAS DE LOS ÓRGANOS PÉLVICOS FEMENINOS,134113 - MH INFECCIÓN DEL APARATO REPRODUCTOR FEMENINO W/MCC,3,3,1741650.0,1741650.0,1741650.0,1741650.0,1741650.0,1741650.0
I60-I69  ENFERMEDADES CEREBROVASCULARES,014262 - MH OTRAS ENFERMEDADES DEL SISTEMA NERVIOSO W/CC,3,3,1068900.0,1068900.0,1068900.0,1068900.0,1068900.0,1068900.0
K50-K52  ENTERITIS Y COLITIS NO INFECCIOSAS,"064132 - MH DIVERTICULITIS, DIVERTICULOSIS Y ENFERMEDAD INFLAMATORIA INTESTINAL W/CC",3,3,1020000.0,1020000.0,1020000.0,1020000.0,1020000.0,1020000.0
S20-S29  TRAUMATISMOS EN EL TÓRAX,044133 - MH TRAUMATISMO TORÁCICO MAYOR W/MCC,3,3,1622100.0,1622100.0,1622100.0,1622100.0,1622100.0,1622100.0
"D10-D36  TUMORES BENIGNOS, EXCEPTO TUMORES NEUROENDOCRINOS BENIGNOS",134123 - MH OTRAS ENFERMEDADES DEL APARATO REPRODUCTOR FEMENINO W/MCC,3,3,1126500.0,1126500.0,1126500.0,1126500.0,1126500.0,1126500.0
"S30-S39  TRAUMATISMOS EN ABDOMEN, PARTE INFERIOR DE ESPALDA, COLUMNA LUMBAR, PELVIS Y GENITALES EXTERNOS",041013 - PH ECMO VENTILACIÓN MECÁNICA PROLONGADA CON TRAQUEOSTOMÍA W/MCC,3,3,18935781.0561,18935781.0561,18935781.0561,18935781.0561,18935781.0561,18935781.0561
"D10-D36  TUMORES BENIGNOS, EXCEPTO TUMORES NEUROENDOCRINOS BENIGNOS",121102 - PH PROSTATECTOMÍA COMPLEJA W/CC,3,3,2032629.785,2032629.785,2032629.785,2032629.785,2032629.785,2032629.785
"T80-T88  COMPLICACIONES DE LA ATENCIÓN QUIRÚRGICA Y MÉDICA, NO CLASIFICADAS BAJO OTRO CONCEPTO",134121 - MH OTRAS ENFERMEDADES DEL APARATO REPRODUCTOR FEMENINO,3,3,658950.0,658950.0,658950.0,658950.0,658950.0,658950.0
"S30-S39  TRAUMATISMOS EN ABDOMEN, PARTE INFERIOR DE ESPALDA, COLUMNA LUMBAR, PELVIS Y GENITALES EXTERNOS",061201 - PH PROCEDIMIENTOS COMPLEJOS DEL TRACTO DIGESTIVO,3,3,2020657.9127,2020657.9127,2020657.9127,2020657.9127,2020657.9127,2020657.9127
S20-S29  TRAUMATISMOS EN EL TÓRAX,"094133 - MH TRAUMATISMO DE PIEL, TEJIDO SUBCUTÁNEO Y MAMA W/MCC",3,3,1417500.0,1417500.0,1417500.0,1417500.0,1417500.0,1417500.0
S10-S19  TRAUMATISMOS EN EL CUELLO,041023 - PH VENTILACIÓN MECÁNICA PROLONGADA SIN TRAQUEOSTOMÍA W/MCC,3,3,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886
C15-C26  NEOPLASIAS MALIGNAS DE ÓRGANOS DIGESTIVOS,041023 - PH VENTILACIÓN MECÁNICA PROLONGADA SIN TRAQUEOSTOMÍA W/MCC,3,3,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886
O94-O9A  OTRAS AFECCIONES OBSTÉTRICAS NO CLASIFICADAS BAJO OTRO CONCEPTO,061131 - PH PROCEDIMIENTOS SOBRE APÉNDICE,3,3,1196863.67,1196863.67,1196863.67,1196863.67,1196863.67,1196863.67
"D10-D36  TUMORES BENIGNOS, EXCEPTO TUMORES NEUROENDOCRINOS BENIGNOS",131203 - PH PROCEDIMIENTOS SOBRE ÚTERO Y ANEXOS W/MCC,3,3,1818915.6855,1818915.6855,1818915.6855,1818915.6855,1818915.6855,1818915.6855
"T80-T88  COMPLICACIONES DE LA ATENCIÓN QUIRÚRGICA Y MÉDICA, NO CLASIFICADAS BAJO OTRO CONCEPTO",091303 - PH INJERTO DE PIEL SIN QUEMADURA W/MCC,3,3,7156105.8008,7156105.8008,7156105.8008,7156105.8008,7156105.8008,7156105.8008
"G50-G59  TRASTORNOS DE LOS NERVIOS, DE LAS RAÍCES Y DE LOS PLEXOS NERVIOSOS",014171 - MH ENFERMEDADES DE NERVIOS CRANEALES Y PERIFÉRICOS,3,3,964800.0,964800.0,964800.0,964800.0,964800.0,964800.0
K40-K46  HERNIA,061143 - PH PROCEDIMIENTOS SOBRE HERNIA INGUINAL Y FEMORAL W/MCC,3,3,2495164.6907,2495164.6907,2495164.6907,2495164.6907,2495164.6907,2495164.6907
"I80-I89  ENFERMEDADES DE VENAS, VASOS Y GANGLIOS LINFÁTICOS, NO CLASIFICADAS BAJO OTRO CONCEPTO","074133 - MH ENFERMEDADES HEPÁTICAS EXCEPTO NEOPLASIAS, CIRROSIS O HEPATITIS ALCOHÓLICA W/MCC",3,3,1834650.0,1834650.0,1834650.0,1834650.0,1834650.0,1834650.0
"T80-T88  COMPLICACIONES DE LA ATENCIÓN QUIRÚRGICA Y MÉDICA, NO CLASIFICADAS BAJO OTRO CONCEPTO",131201 - PH PROCEDIMIENTOS SOBRE ÚTERO Y ANEXOS,3,3,1152535.3859,1152535.3859,1152535.3859,1152535.3859,1152535.3859,1152535.3859
"I80-I89  ENFERMEDADES DE VENAS, VASOS Y GANGLIOS LINFÁTICOS, NO CLASIFICADAS BAJO OTRO CONCEPTO",041023 - PH VENTILACIÓN MECÁNICA PROLONGADA SIN TRAQUEOSTOMÍA W/MCC,3,3,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886
"T80-T88  COMPLICACIONES DE LA ATENCIÓN QUIRÚRGICA Y MÉDICA, NO CLASIFICADAS BAJO OTRO CONCEPTO",081022 - PH AMPUTACIÓN W/CC,3,3,2272552.578,2272552.578,2272552.578,2272552.578,2272552.578,2272552.578
N40-N53  ENFERMEDADES DE LOS ÓRGANOS GENITALES MASCULINOS,121151 - PH CIRCUNCISIÓN,3,3,865048.6677,865048.6677,865048.6677,865048.6677,865048.6677,865048.6677
"T20-T25  QUEMADURAS Y CORROSIONES DE LA SUPERFICIE CORPORAL EXTERNA, ESPECIFICADAS POR LOCALIZACIÓN",214163 - MH QUEMADURAS W/MCC,3,3,1611300.0,1611300.0,1611300.0,1611300.0,1611300.0,1611300.0
T15-T19  EFECTOS DE CUERPO EXTRAÑO QUE PENETRA A TRAVÉS DE ORIFICIO NATURAL,064182 - MH OTROS DIAGNÓSTICOS SOBRE APARATO DIGESTIVO W/CC,3,3,1010400.0,1010400.0,1010400.0,1010400.0,1010400.0,1010400.0
H80-H83  ENFERMEDADES DEL OÍDO INTERNO,034111 - MH VÉRTIGO,3,3,741300.0,741300.0,741300.0,741300.0,741300.0,741300.0
O60-O77  COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO,131303 - PH HISTERECTOMIA VAGINAL Y OTROS PROCEDIMIENTOS POR VIA VAGINAL W/MCC,3,3,2179042.5481,2179042.5481,2179042.5481,2179042.5481,2179042.5481,2179042.5481
N30-N39  OTRAS ENFERMEDADES DEL APARATO URINARIO,114163 - MH OTROS DIAGNÓSTICOS DE RIÑÓN Y TRACTO URINARIO W/MCC,3,3,1432050.0,1432050.0,1432050.0,1432050.0,1432050.0,1432050.0
C51-C58  NEOPLASIAS MALIGNAS DE ÓRGANOS GENITALES FEMENINOS,134102 - MH NEOPLASIA DEL APARATO REPRODUCTOR FEMENINO W/CC,3,3,1181400.0,1181400.0,1181400.0,1181400.0,1181400.0,1181400.0
T51-T65  EFECTOS TÓXICOS DE SUSTANCIAS DE PROCEDENCIA PRINCIPALMENTE NO MEDICAMENTOSA,214123 - MH ENVENENAMIENTO Y EFECTO TÓXICO DE DROGAS W/MCC,3,3,1205550.0,1205550.0,1205550.0,1205550.0,1205550.0,1205550.0
L80-L99  OTROS TRASTORNOS DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,091302 - PH INJERTO DE PIEL SIN QUEMADURA W/CC,3,3,3408424.4119,3408424.4119,3408424.4119,3408424.4119,3408424.4119,3408424.4119
I20-I25  ENFERMEDADES ISQUÉMICAS CARDIACAS,041023 - PH VENTILACIÓN MECÁNICA PROLONGADA SIN TRAQUEOSTOMÍA W/MCC,3,3,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886
T08-T13  TRAUMATISMO EN REGIÓN CORPORAL ESPECIFICADA,"094131 - MH TRAUMATISMO DE PIEL, TEJIDO SUBCUTÁNEO Y MAMA",3,3,810150.0,810150.0,810150.0,810150.0,810150.0,810150.0
T00-T07  TRAUMATISMOS QUE AFECTAN A MÚLTIPLES REGIONES CORPORALES,214101 - MH LESIONES DE MÚLTIPLES SITIOS NO ESPECIFICADOS,3,3,915000.0,915000.0,915000.0,915000.0,915000.0,915000.0
I60-I69  ENFERMEDADES CEREBROVASCULARES,041201 - PH PROCEDIMIENTOS NO COMPLEJOS SOBRE APARATO RESPIRATORIO,3,3,1684636.5769,1684636.5769,1684636.5769,1684636.5769,1684636.5769,1684636.5769
S70-S79  TRAUMATISMOS EN CADERA Y MUSLO,"094132 - MH TRAUMATISMO DE PIEL, TEJIDO SUBCUTÁNEO Y MAMA W/CC",3,3,927000.0,927000.0,927000.0,927000.0,927000.0,927000.0
S70-S79  TRAUMATISMOS EN CADERA Y MUSLO,"094131 - MH TRAUMATISMO DE PIEL, TEJIDO SUBCUTÁNEO Y MAMA",3,3,810150.0,810150.0,810150.0,810150.0,810150.0,810150.0
"D10-D36  TUMORES BENIGNOS, EXCEPTO TUMORES NEUROENDOCRINOS BENIGNOS",061401 - PH OTROS PROCEDIMIENTOS SOBRE APARATO DIGESTIVO,3,3,1554887.3658,1554887.3658,1554887.3658,1554887.3658,1554887.3658,1554887.3658
S70-S79  TRAUMATISMOS EN CADERA Y MUSLO,084101 - MH FRACTURAS DE FÉMUR,3,3,732000.0,732000.0,732000.0,732000.0,732000.0,732000.0
S50-S59  TRAUMATISMOS EN CODO Y ANTEBRAZO,"094132 - MH TRAUMATISMO DE PIEL, TEJIDO SUBCUTÁNEO Y MAMA W/CC",3,3,927000.0,927000.0,927000.0,927000.0,927000.0,927000.0
S40-S49  TRAUMATISMOS EN HOMBRO Y  BRAZO,"094131 - MH TRAUMATISMO DE PIEL, TEJIDO SUBCUTÁNEO Y MAMA",3,3,810150.0,810150.0,810150.0,810150.0,810150.0,810150.0
S40-S49  TRAUMATISMOS EN HOMBRO Y  BRAZO,051203 - PH OTROS PROCEDIMIENTOS SOBRE APARATO CIRCULATORIO W/MCC,3,3,5285419.8565,5285419.8565,5285419.8565,5285419.8565,5285419.8565,5285419.8565
"P00-P04  RECIÉN NACIDO AFECTADO POR FACTORES MATERNOS Y POR COMPLICACIONES DEL EMBARAZO, TRABAJO DE PARTO Y PARTO","158172 - MH NEONATO, PESO AL NACER >2499 GR SIN PROCEDIMIENTO MAYOR W/CC",3,3,751800.0,751800.0,751800.0,751800.0,751800.0,751800.0
D00-D09  NEOPLASIAS IN SITU,131201 - PH PROCEDIMIENTOS SOBRE ÚTERO Y ANEXOS,3,3,1152535.3859,1152535.3859,1152535.3859,1152535.3859,1152535.3859,1152535.3859
"T80-T88  COMPLICACIONES DE LA ATENCIÓN QUIRÚRGICA Y MÉDICA, NO CLASIFICADAS BAJO OTRO CONCEPTO",061401 - PH OTROS PROCEDIMIENTOS SOBRE APARATO DIGESTIVO,3,3,1554887.3658,1554887.3658,1554887.3658,1554887.3658,1554887.3658,1554887.3658
O94-O9A  OTRAS AFECCIONES OBSTÉTRICAS NO CLASIFICADAS BAJO OTRO CONCEPTO,"131113 - PH PROCEDIMIENTOS SOBRE ÚTERO Y CUELLO, DILATACIÓN Y LEGRADO W/MCC",3,3,1823930.9294,1823930.9294,1823930.9294,1823930.9294,1823930.9294,1823930.9294
"S30-S39  TRAUMATISMOS EN ABDOMEN, PARTE INFERIOR DE ESPALDA, COLUMNA LUMBAR, PELVIS Y GENITALES EXTERNOS",161123 - PH PROCEDIMIENTOS SOBRE EL BAZO W/MCC,3,3,0.0,0.0,0.0,0.0,0.0,0.0
"T80-T88  COMPLICACIONES DE LA ATENCIÓN QUIRÚRGICA Y MÉDICA, NO CLASIFICADAS BAJO OTRO CONCEPTO",061402 - PH OTROS PROCEDIMIENTOS SOBRE APARATO DIGESTIVO W/CC,3,3,2115785.7632,2115785.7632,2115785.7632,2115785.7632,2115785.7632,2115785.7632
"I80-I89  ENFERMEDADES DE VENAS, VASOS Y GANGLIOS LINFÁTICOS, NO CLASIFICADAS BAJO OTRO CONCEPTO",041203 - PH PROCEDIMIENTOS NO COMPLEJOS SOBRE APARATO RESPIRATORIO W/MCC,3,3,3417322.4251,3417322.4251,3417322.4251,3417322.4251,3417322.4251,3417322.4251
K55-K64  OTRAS ENFERMEDADES DE LOS INTESTINOS,061111 - PH LISIS DE ADHERENCIAS PERITONEALES,3,3,1395370.256,1395370.256,1395370.256,1395370.256,1395370.256,1395370.256
J30-J39  OTRAS ENFERMEDADES DEL TRACTO RESPIRATORIO SUPERIOR,"034132 - MH EPIGLOTITIS, OTITIS MEDIA, INFECCIONES TRACTO RESPIRATORIO SUPERIOR Y LARINGOTRAQUEITIS W/CC",3,3,656700.0,656700.0,656700.0,656700.0,656700.0,656700.0
K35-K38  ENFERMEDADES DEL APÉNDICE,061203 - PH PROCEDIMIENTOS COMPLEJOS DEL TRACTO DIGESTIVO W/MCC,3,3,5767045.0451,5767045.0451,5767045.0451,5767045.0451,5767045.0451,5767045.0451
N25-N29  OTROS TRASTORNOS DEL RIÑÓN Y URÉTER,114163 - MH OTROS DIAGNÓSTICOS DE RIÑÓN Y TRACTO URINARIO W/MCC,3,3,1432050.0,1432050.0,1432050.0,1432050.0,1432050.0,1432050.0
R10-R19  SÍNTOMAS Y SIGNOS QUE AFECTAN AL APARATO DIGESTIVO Y EL ABDOMEN,"074131 - MH ENFERMEDADES HEPÁTICAS EXCEPTO NEOPLASIAS, CIRROSIS O HEPATITIS ALCOHÓLICA",3,3,801900.0,801900.0,801900.0,801900.0,801900.0,801900.0
O00-O08  EMBARAZO CON RESULTADO ABORTIVO,134161 - MH TRASTORNOS DEL ANTEPARTO,3,3,442650.0,442650.0,442650.0,442650.0,442650.0,442650.0
F80-F89  TRASTORNOS GENERALIZADOS Y ESPECÍFICOS DEL DESARROLLO,194162 - MH TRASTORNOS ORGÁNICOS Y RETRASO MENTAL W/CC,3,3,976650.0,976650.0,976650.0,976650.0,976650.0,976650.0
F80-F89  TRASTORNOS GENERALIZADOS Y ESPECÍFICOS DEL DESARROLLO,194161 - MH TRASTORNOS ORGÁNICOS Y RETRASO MENTAL,3,3,872700.0,872700.0,872700.0,872700.0,872700.0,872700.0
M30-M36  TRASTORNOS SISTÉMICOS DEL TEJIDO CONECTIVO,084162 - MH ENFERMEDADES DEL TEJIDO CONECTIVO W/CC,3,3,1299450.0,1299450.0,1299450.0,1299450.0,1299450.0,1299450.0
J96-J99  OTRAS ENFERMEDADES DEL APARATO RESPIRATORIO,"044212 - MH OTROS SIGNOS, SÍNTOMAS Y DIAGNÓSTICOS DE APARATO RESPIRATORIO W/CC",3,3,850500.0,850500.0,850500.0,850500.0,850500.0,850500.0
F50-F59  SÍNDROMES DE COMPORTAMIENTO ASOCIADOS A TRASTORNOS FISIOLÓGICOS Y FACTORES FÍSICOS,194183 - MH TRASTORNO COMPULSIVO NUTRICIONAL W/MCC,3,3,2242650.0,2242650.0,2242650.0,2242650.0,2242650.0,2242650.0
P19-P29  TRASTORNOS RESPIRATORIOS Y CARDIOVASCULARES ESPECÍFICOS DEL PERÍODO PERINATAL,"158173 - MH NEONATO, PESO AL NACER >2499 GR SIN PROCEDIMIENTO MAYOR W/MCC",3,3,1479600.0,1479600.0,1479600.0,1479600.0,1479600.0,1479600.0
N10-N16  ENFERMEDADES RENALES TÚBULO-INTERSTICIALES,041023 - PH VENTILACIÓN MECÁNICA PROLONGADA SIN TRAQUEOSTOMÍA W/MCC,3,3,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886
E00-E07  TRASTORNOS DE GLÁNDULA TIROIDES,104132 - MH OTROS TRASTORNOS ENDOCRINOS W/CC,3,3,1049100.0,1049100.0,1049100.0,1049100.0,1049100.0,1049100.0
P90-P96  OTROS TRASTORNOS ORIGINADOS EN EL PERÍODO PERINATAL,"214172 - MH OTRAS DIAGNÓSTICOS DE LESIONES, ENVENENAMIENTOS Y EFECTOS TÓXICOS W/CC",3,3,771450.0,771450.0,771450.0,771450.0,771450.0,771450.0
J80-J84  OTRAS ENFERMEDADES RESPIRATORIAS QUE AFECTAN PRINCIPALMENTE AL INTERSTICIO,041023 - PH VENTILACIÓN MECÁNICA PROLONGADA SIN TRAQUEOSTOMÍA W/MCC,3,3,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886
G40-G47  TRASTORNOS EPISÓDICOS Y PAROXÍSTICOS,041023 - PH VENTILACIÓN MECÁNICA PROLONGADA SIN TRAQUEOSTOMÍA W/MCC,3,3,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886
P35-P39  INFECCIONES ESPECÍFICAS DEL PERÍODO PERINATAL,064181 - MH OTROS DIAGNÓSTICOS SOBRE APARATO DIGESTIVO,3,3,730800.0,730800.0,730800.0,730800.0,730800.0,730800.0
J80-J84  OTRAS ENFERMEDADES RESPIRATORIAS QUE AFECTAN PRINCIPALMENTE AL INTERSTICIO,041203 - PH PROCEDIMIENTOS NO COMPLEJOS SOBRE APARATO RESPIRATORIO W/MCC,3,3,3417322.4251,3417322.4251,3417322.4251,3417322.4251,3417322.4251,3417322.4251
"O10-O16  EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, PARTO Y PUERPERIO",146133 - PH PARTO VAGINAL W/MCC,3,3,808910.2933,808910.2933,808910.2933,808910.2933,808910.2933,808910.2933
P35-P39  INFECCIONES ESPECÍFICAS DEL PERÍODO PERINATAL,"158143 - MH NEONATO, PESO AL NACER >2499 GR CON ANOMALÍA MAYOR O PROBLEMAS HEREDITARIOS W/MCC",3,3,3945300.0,3945300.0,3945300.0,3945300.0,3945300.0,3945300.0
R00-R09  SÍNTOMAS Y SIGNOS QUE AFECTAN A LOS APARATOS CIRCULATORIO Y RESPIRATORIO,054191 - MH TRASTORNOS DE LA CONDUCCIÓN Y ARRITMIAS CARDIACAS,3,3,648750.0,648750.0,648750.0,648750.0,648750.0,648750.0
R00-R09  SÍNTOMAS Y SIGNOS QUE AFECTAN A LOS APARATOS CIRCULATORIO Y RESPIRATORIO,"044211 - MH OTROS SIGNOS, SÍNTOMAS Y DIAGNÓSTICOS DE APARATO RESPIRATORIO",3,3,630450.0,630450.0,630450.0,630450.0,630450.0,630450.0
E08-E14  DIABETES MELLITUS,114162 - MH OTROS DIAGNÓSTICOS DE RIÑÓN Y TRACTO URINARIO W/CC,3,3,938250.0,938250.0,938250.0,938250.0,938250.0,938250.0
A30-A49  OTRAS ENFERMEDADES BACTERIANAS,041013 - PH ECMO VENTILACIÓN MECÁNICA PROLONGADA CON TRAQUEOSTOMÍA W/MCC,3,3,18935781.0561,18935781.0561,18935781.0561,18935781.0561,18935781.0561,18935781.0561
I30-I52  OTRAS FORMAS DE ENFERMEDAD CARDIACA,054243 - MH OTROS DIAGNÓSTICOS DE APARATO CIRCULATORIO W/MCC,3,3,1443300.0,1443300.0,1443300.0,1443300.0,1443300.0,1443300.0
J85-J86  ENFERMEDADES SUPURATIVAS Y NECRÓTICAS DEL TRACTO RESPIRATORIO INFERIOR,044153 - MH INFECCIONES E INFLAMACIONES RESPIRATORIAS W/MCC,3,3,2282850.0,2282850.0,2282850.0,2282850.0,2282850.0,2282850.0
O20-O29  OTROS TRASTORNOS MATERNOS RELACIONADOS PRINCIPALMENTE CON EL EMBARAZO,146102 - PH CESÁREA W/CC,3,3,929276.145,929276.145,929276.145,929276.145,929276.145,929276.145
J85-J86  ENFERMEDADES SUPURATIVAS Y NECRÓTICAS DEL TRACTO RESPIRATORIO INFERIOR,044151 - MH INFECCIONES E INFLAMACIONES RESPIRATORIAS,3,3,1096350.0,1096350.0,1096350.0,1096350.0,1096350.0,1096350.0
A15-A19  TUBERCULOSIS,044153 - MH INFECCIONES E INFLAMACIONES RESPIRATORIAS W/MCC,3,3,2282850.0,2282850.0,2282850.0,2282850.0,2282850.0,2282850.0
P35-P39  INFECCIONES ESPECÍFICAS DEL PERÍODO PERINATAL,"158171 - MH NEONATO, PESO AL NACER >2499 GR SIN PROCEDIMIENTO MAYOR",3,3,158250.0,158250.0,158250.0,158250.0,158250.0,158250.0
D55-D59  ANEMIAS HEMOLÍTICAS,164131 - MH TRASTORNOS DE LOS HEMATÍES EXCEPTO CRISIS DE ANEMIA FALCIFORME,3,3,697800.0,697800.0,697800.0,697800.0,697800.0,697800.0
K00-K14  ENFERMEDADES DE LA CAVIDAD ORAL Y GLÁNDULAS SALIVALES,034141 - MH ENFERMEDADES ORALES Y DENTALES,3,3,669300.0,669300.0,669300.0,669300.0,669300.0,669300.0
J60-J70  ENFERMEDADES PULMONARES POR AGENTES EXTERNOS,041023 - PH VENTILACIÓN MECÁNICA PROLONGADA SIN TRAQUEOSTOMÍA W/MCC,3,3,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886
"D37-D48  NEOPLASIAS DE COMPORTAMIENTO INCIERTO, POLICITEMIA VERA Y SÍNDROMES MIELODISPLÁSICOS",111202 - PH OPERACIONES DEL TRACTO URINARIO SUPERIOR W/CC,3,3,2108020.2244,2108020.2244,2108020.2244,2108020.2244,2108020.2244,2108020.2244
S00-S09  TRAUMATISMOS EN LA CABEZA,041203 - PH PROCEDIMIENTOS NO COMPLEJOS SOBRE APARATO RESPIRATORIO W/MCC,3,3,3417322.4251,3417322.4251,3417322.4251,3417322.4251,3417322.4251,3417322.4251
A50-A64  INFECCIONES CON MODO DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL,061501 - PH PROCEDIMIENTOS SOBRE ANO,3,3,986870.5578,986870.5578,986870.5578,986870.5578,986870.5578,986870.5578
O85-O92  COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON PUERPERIO,131201 - PH PROCEDIMIENTOS SOBRE ÚTERO Y ANEXOS,3,3,1152535.3859,1152535.3859,1152535.3859,1152535.3859,1152535.3859,1152535.3859
A30-A49  OTRAS ENFERMEDADES BACTERIANAS,184143 - MH OTRAS ENFERMEDADES BACTERIANAS O PARASITARIAS W/MCC,3,3,2471550.0,2471550.0,2471550.0,2471550.0,2471550.0,2471550.0
L80-L99  OTROS TRASTORNOS DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"091402 - PH OTRAS PROCEDIMIENTOS SOBRE PIEL, TEJIDO SUBCUTÁNEO Y MAMA W/CC",3,3,2369460.0312,2369460.0312,2369460.0312,2369460.0312,2369460.0312,2369460.0312
K35-K38  ENFERMEDADES DEL APÉNDICE,041023 - PH VENTILACIÓN MECÁNICA PROLONGADA SIN TRAQUEOSTOMÍA W/MCC,3,3,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886
I30-I52  OTRAS FORMAS DE ENFERMEDAD CARDIACA,051142 - PH INSERCIÓN DE MARCAPASOS CARDIACO PERMANENTE W/CC,3,3,2942977.4291,2942977.4291,2942977.4291,2942977.4291,2942977.4291,2942977.4291
P50-P61  TRASTORNOS HEMORRÁGICOS Y HEMATOLÓGICOS DEL RECIÉN NACIDO,164141 - MH OTROS TRASTORNOS DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,3,3,744150.0,744150.0,744150.0,744150.0,744150.0,744150.0
S00-S09  TRAUMATISMOS EN LA CABEZA,024122 - MH OTRAS ENFERMEDADES OCULARES W/CC,3,3,878850.0,878850.0,878850.0,878850.0,878850.0,878850.0
"D37-D48  NEOPLASIAS DE COMPORTAMIENTO INCIERTO, POLICITEMIA VERA Y SÍNDROMES MIELODISPLÁSICOS","074133 - MH ENFERMEDADES HEPÁTICAS EXCEPTO NEOPLASIAS, CIRROSIS O HEPATITIS ALCOHÓLICA W/MCC",3,3,1834650.0,1834650.0,1834650.0,1834650.0,1834650.0,1834650.0
O80-O84  CONTACTO PARA EL PARTO,"146122 - PH PARTO VAGINAL CON PROCED., EXCEPTO ESTERILIZACIÓN Y/O DILATACIÓN Y LEGRADO W/CC",3,3,579665.1162,579665.1162,579665.1162,579665.1162,579665.1162,579665.1162
P35-P39  INFECCIONES ESPECÍFICAS DEL PERÍODO PERINATAL,"158163 - MH NEONATO, PESO AL NACER >2499 GR CON INFECCIÓN CONGÉNITA/PERINATAL W/MCC",3,3,1406550.0,1406550.0,1406550.0,1406550.0,1406550.0,1406550.0
A00-A09  ENFERMEDADES INFECCIOSAS INTESTINALES,064182 - MH OTROS DIAGNÓSTICOS SOBRE APARATO DIGESTIVO W/CC,3,3,1010400.0,1010400.0,1010400.0,1010400.0,1010400.0,1010400.0
J09-J18  GRIPE Y NEUMONÍA,"034132 - MH EPIGLOTITIS, OTITIS MEDIA, INFECCIONES TRACTO RESPIRATORIO SUPERIOR Y LARINGOTRAQUEITIS W/CC",3,3,656700.0,656700.0,656700.0,656700.0,656700.0,656700.0
"K20-K31  ENFERMEDADES DEL ESÓFAGO, ESTÓMAGO Y DUODENO",064112 - MH GASTRITIS Y ÚLCERA PÉPTICA W/CC,3,3,1074300.0,1074300.0,1074300.0,1074300.0,1074300.0,1074300.0
F10-F19  TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL CONSUMO DE SUSTANCIAS PSICOACTIVAS,"204113 - MH ABUSO Y DEPENDENCIA DE ALCOHOL, OPIÁCEOS Y COCAÍNA W/MCC",3,3,1320750.0,1320750.0,1320750.0,1320750.0,1320750.0,1320750.0
R50-R69  SÍNTOMAS Y SIGNOS GENERALES,184122 - MH FIEBRE W/CC,3,3,853350.0,853350.0,853350.0,853350.0,853350.0,853350.0
P70-P75  TRASTORNOS ENDOCRINOS Y METABÓLICOS TRANSITORIOS ESPECÍFICOS DEL RECIÉN NACIDO,"158173 - MH NEONATO, PESO AL NACER >2499 GR SIN PROCEDIMIENTO MAYOR W/MCC",3,3,1479600.0,1479600.0,1479600.0,1479600.0,1479600.0,1479600.0
